#FORMAT=WebAnno TSV 3.1
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=8 Braun an Gerhard Rom , November 1835 ner ehemaligen Bl\u00FCthe erfreute .
10-15	1282-1294	Portraitkopf	NN	<unknown>	_	_	
10-16	1295-1296	.	$.	.	_	_	

#Text=Dadurch da\u00DF sich das hiesige Guvernum den Herren Campanaris auf drei Jahre associirt hat , haben die Grabungen an Ausdehnung gewonnen .
11-1	1297-1304	Dadurch	PAV	dadurch	_	_	
11-2	1305-1308	daß	KOUS	dass	_	_	
11-3	1309-1313	sich	PRF	sich	_	_	
11-4	1314-1317	das	ART	die	_	_	
11-5	1318-1325	hiesige	ADJA	hiesig	_	_	
11-6	1326-1334	Guvernum	NN	<unknown>	*	ORGmentioned	
11-7	1335-1338	den	ART	die	_	_	
11-8	1339-1345	Herren	NN	Herr	_	_	
11-9	1346-1356	Campanaris	NE	<unknown>	*	PERmentioned	
11-10	1357-1360	auf	APPR	auf	_	_	
11-11	1361-1365	drei	CARD	drei	_	_	
11-12	1366-1371	Jahre	NN	Jahr	_	_	
11-13	1372-1381	associirt	NN	<unknown>	_	_	
11-14	1382-1385	hat	VAFIN	haben	_	_	
11-15	1386-1387	,	$,	,	_	_	
11-16	1388-1393	haben	VAFIN	haben	_	_	
11-17	1394-1397	die	ART	die	_	_	
11-18	1398-1407	Grabungen	NN	Grabung	_	_	
11-19	1408-1410	an	APPR	an	_	_	
11-20	1411-1421	Ausdehnung	NN	Ausdehnung	_	_	
11-21	1422-1430	gewonnen	VVPP	gewinnen	_	_	
11-22	1431-1432	.	$.	.	_	_	

#Text=Man gr\u00E4bt in der alten Stadt und in der Necropole zugleich .
12-1	1433-1436	Man	PIS	man	_	_	
12-2	1437-1442	gräbt	VVFIN	graben	_	_	
12-3	1443-1445	in	APPR	in	_	_	
12-4	1446-1449	der	ART	die	_	_	
12-5	1450-1455	alten	ADJA	alt	*[17]	OBJtopography[17]	
12-6	1456-1461	Stadt	NN	Stadt	*[17]	OBJtopography[17]	
12-7	1462-1465	und	KON	und	_	_	
12-8	1466-1468	in	APPR	in	_	_	
12-9	1469-1472	der	ART	die	_	_	
12-10	1473-1482	Necropole	NN	<unknown>	*	OBJtopography	
12-11	1483-1491	zugleich	ADV	zugleich	_	_	
12-12	1492-1493	.	$.	.	_	_	

#Text=Dadurch sind jedoch die Kr\u00E4fte zugleicher Zeit getheilt worden ; man hat sonach auch nur eine geringere Ausbeute von Vasen und andern Gr\u00E4berger\u00E4then machen k\u00F6nnen , als in
13-1	1494-1501	Dadurch	PAV	dadurch	_	_	
13-2	1502-1506	sind	VAFIN	sein	_	_	
13-3	1507-1513	jedoch	ADV	jedoch	_	_	
13-4	1514-1517	die	ART	die	_	_	
13-5	1518-1524	Kräfte	NN	Kraft	_	_	
13-6	1525-1535	zugleicher	ADJA	<unknown>	_	_	
13-7	1536-1540	Zeit	NN	Zeit	_	_	
13-8	1541-1549	getheilt	VVPP	<unknown>	_	_	
13-9	1550-1556	worden	VAPP	werden	_	_	
13-10	1557-1558	;	$.	\;	_	_	
13-11	1559-1562	man	PIS	man	_	_	
13-12	1563-1566	hat	VAFIN	haben	_	_	
13-13	1567-1573	sonach	ADV	sonach	_	_	
13-14	1574-1578	auch	ADV	auch	_	_	
13-15	1579-1582	nur	ADV	nur	_	_	
13-16	1583-1587	eine	ART	eine	_	_	
13-17	1588-1597	geringere	ADJA	gering	_	_	
13-18	1598-1606	Ausbeute	NN	Ausbeute	_	_	
13-19	1607-1610	von	APPR	von	_	_	
13-20	1611-1616	Vasen	NN	Vase	*	OBJ	
13-21	1617-1620	und	KON	und	_	_	
13-22	1621-1627	andern	ADJA	andere	_	_	
13-23	1628-1642	Gräbergeräthen	NN	<unknown>	*	OBJ	
13-24	1643-1649	machen	VVINF	machen	_	_	
13-25	1650-1656	können	VMINF	können	_	_	
13-26	1657-1658	,	$,	,	_	_	
13-27	1659-1662	als	KOUS	als	_	_	
13-28	1663-1665	in	APPR	in	_	_	
