#FORMAT=WebAnno TSV 3.1
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=3 Braun an Gerhard Rom , November 1835 he Mauern eingelassen .
11-1	1339-1343	Fast	ADV	fast	_	_	
11-2	1344-1348	alle	PIAT	alle	_	_	
11-3	1349-1355	Säulen	NN	Säule	*	OBJ	
11-4	1356-1364	mit'samt	NN	<unknown>	_	_	
11-5	1365-1379	den'Capitellen	NN	<unknown>	*	OBJ	
11-6	1380-1383	und	KON	und	_	_	
11-7	1384-1389	Basen	NN	Base[230]|Basis[231]	*	OBJ	
11-8	1390-1394	sind	VAFIN	sein	_	_	
11-9	1395-1396	,	$,	,	_	_	
11-10	1397-1403	obwohl	KOUS	obwohl	_	_	
11-11	1404-1409	meist	ADV	meist	_	_	
11-12	1410-1412	in	APPR	in	_	_	
11-13	1413-1421	Trümmern	NN	Trümmer	_	_	
11-14	1422-1423	,	$,	,	_	_	
11-15	1424-1432	erhalten	VVPP	erhalten	_	_	
11-16	1433-1434	.	$.	.	_	_	

#Text=Die Anten zeigen ein einfaches aber artiges Capitell ; ihnen entspricht ein Gesimsfragment , das sich vorgefunden .
12-1	1435-1438	Die	ART	die	_	_	
12-2	1439-1444	Anten	NN	<unknown>	*	OBJ	
12-3	1445-1451	zeigen	VVFIN	zeigen	_	_	
12-4	1452-1455	ein	ART	eine	_	_	
12-5	1456-1465	einfaches	ADJA	einfach	_	_	
12-6	1466-1470	aber	KON	aber	_	_	
12-7	1471-1478	artiges	ADJA	artig	_	_	
12-8	1479-1487	Capitell	NN	<unknown>	*	OBJ	
12-9	1488-1489	;	$.	\;	_	_	
12-10	1490-1495	ihnen	PPER	sie	_	_	
12-11	1496-1506	entspricht	VVFIN	entsprechen	_	_	
12-12	1507-1510	ein	ART	eine	_	_	
12-13	1511-1525	Gesimsfragment	NN	<unknown>	*	OBJ	
12-14	1526-1527	,	$,	,	_	_	
12-15	1528-1531	das	PRELS	die	_	_	
12-16	1532-1536	sich	PRF	sich	_	_	
12-17	1537-1548	vorgefunden	VVPP	vorfinden	_	_	
12-18	1549-1550	.	$.	.	_	_	

#Text=Die Reste des Architravs zeigen die dreifache
13-1	1551-1554	Die	ART	die	_	_	
13-2	1555-1560	Reste	NN	Rest	_	_	
13-3	1561-1564	des	ART	die	_	_	
13-4	1565-1575	Architravs	NN	<unknown>	*	OBJ	
13-5	1576-1582	zeigen	VVFIN	zeigen	_	_	
13-6	1583-1586	die	ART	die	_	_	
13-7	1587-1596	dreifache	ADJA	dreifach	_	_	
