#FORMAT=WebAnno TSV 3.1
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.LetterEntity|entity_id|value


#Text=4 Gliedrung des jonischen Capitells .
#Text=Die Maa\u00DFe sind vielleicht durch die fr\u00FCher angestellten Versuche den Marmor durch geschicktes Abnehmen seines Gewichts f\u00FCr den Transport bequemer zu machen , etwas ver\u00E4ndert worden .
4-1	286-289	Die	ART	die	_	_	
4-2	290-295	Maaße	NN	<unknown>	_	_	
4-3	296-300	sind	VAFIN	sein	_	_	
4-4	301-311	vielleicht	ADV	vielleicht	_	_	
4-5	312-317	durch	APPR	durch	_	_	
4-6	318-321	die	ART	die	_	_	
4-7	322-328	früher	ADJD	früh	_	_	
4-8	329-341	angestellten	ADJA	angestellt	_	_	
4-9	342-350	Versuche	NN	Versuch	_	_	
4-10	351-354	den	ART	die	_	_	
4-11	355-361	Marmor	NN	Marmor	_	_	
4-12	362-367	durch	APPR	durch	_	_	
4-13	368-379	geschicktes	ADJA	geschickt	_	_	
4-14	380-388	Abnehmen	NN	Abnehmen	_	_	
4-15	389-395	seines	PPOSAT	sein	_	_	
4-16	396-404	Gewichts	NN	Gewicht	_	_	
4-17	405-408	für	APPR	für	_	_	
4-18	409-412	den	ART	die	_	_	
4-19	413-422	Transport	NN	Transport	_	_	
4-20	423-431	bequemer	ADJD	bequem	_	_	
4-21	432-434	zu	PTKZU	zu	_	_	
4-22	435-441	machen	VVINF	machen	_	_	
4-23	442-443	,	$,	,	_	_	
4-24	444-449	etwas	ADV	etwas	_	_	
4-25	450-459	verändert	VVPP	verändern	_	_	
4-26	460-466	worden	VAPP	werden	_	_	
4-27	467-468	.	$.	.	_	_	

#Text=Die beiden gr\u00F6\u00DFeren St\u00FCcke dieses neuen Fundes scheint schon Spohn gesehen und obwohl sehr ungenau beschrieben zu haben ( Leake Topographie von Athen p.
5-1	469-472	Die	ART	die	_	_	
5-2	473-479	beiden	PIAT	beide	_	_	
5-3	480-488	größeren	ADJA	groß	_	_	
5-4	489-495	Stücke	NN	Stück	_	_	
5-5	496-502	dieses	PDAT	dies	_	_	
5-6	503-508	neuen	ADJA	neu	_	_	
5-7	509-515	Fundes	NN	Fund	_	_	
5-8	516-523	scheint	VVFIN	scheinen	_	_	
5-9	524-529	schon	ADV	schon	_	_	
5-10	530-535	Spohn	NN	<unknown>	*	PERmentioned	
5-11	536-543	gesehen	VVPP	sehen	_	_	
5-12	544-547	und	KON	und	_	_	
5-13	548-554	obwohl	KOUS	obwohl	_	_	
5-14	555-559	sehr	ADV	sehr	_	_	
5-15	560-567	ungenau	ADJD	ungenau	_	_	
5-16	568-579	beschrieben	VVPP	beschreiben	_	_	
5-17	580-582	zu	PTKZU	zu	_	_	
5-18	583-588	haben	VAINF	haben	_	_	
5-19	589-590	(	$(	(	_	_	
5-20	591-596	Leake	NN	<unknown>	*	PERmentioned	
5-21	597-608	Topographie	NN	Topographie	_	_	
5-22	609-612	von	APPR	von	_	_	
5-23	613-618	Athen	NE	Athen	*	PLACEmentioned	
5-24	619-621	p.	APPR	p.	_	_	

#Text=248) .
6-1	622-626	248)	NE	<unknown>	_	_	
6-2	627-628	.	$.	.	_	_	

#Text=Das erstere und gr\u00F6\u00DFere derselben zeigt 3 verschiedne Gruppen .
7-1	629-632	Das	ART	die	_	_	
7-2	633-640	erstere	ADJA	<unknown>	_	_	
7-3	641-644	und	KON	und	_	_	
7-4	645-652	größere	ADJA	groß	_	_	
7-5	653-662	derselben	PDS	dieselbe	_	_	
7-6	663-668	zeigt	VVFIN	zeigen	_	_	
7-7	669-670	3	CARD	3	_	_	
7-8	671-682	verschiedne	ADJA	<unknown>	_	_	
7-9	683-690	Gruppen	NN	Gruppe	_	_	
7-10	691-692	.	$.	.	_	_	

#Text=Links vom Beschauer thront ein starker und kr\u00E4ftiger Mann , dessen F\u00FC\u00DFe auf einem Schemmel ruhen ; davor die F\u00FC\u00DFe einer Figur ( vielleicht eines Knaben ) von der nichts \u00FCbrig ist .
8-1	693-698	Links	ADV	links	_	_	
8-2	699-702	vom	APPRART	von	_	_	
8-3	703-712	Beschauer	NN	Beschauer	_	_	
8-4	713-719	thront	VVFIN	thronen	_	_	
8-5	720-723	ein	ART	eine	_	_	
8-6	724-731	starker	ADJA	stark	_	_	
8-7	732-735	und	KON	und	_	_	
8-8	736-745	kräftiger	ADJA	kräftig	_	_	
8-9	746-750	Mann	NN	Mann	_	_	
8-10	751-752	,	$,	,	_	_	
8-11	753-759	dessen	PRELAT	die	_	_	
8-12	760-764	Füße	NN	Fuß	_	_	
8-13	765-768	auf	APPR	auf	_	_	
8-14	769-774	einem	ART	eine	_	_	
8-15	775-783	Schemmel	NN	<unknown>	_	_	
8-16	784-789	ruhen	VVFIN	ruhen	_	_	
8-17	790-791	;	$.	\;	_	_	
8-18	792-797	davor	PAV	davor	_	_	
8-19	798-801	die	ART	die	_	_	
8-20	802-806	Füße	NN	Fuß	_	_	
8-21	807-812	einer	ART	eine	_	_	
8-22	813-818	Figur	NN	Figur	_	_	
8-23	819-820	(	$(	(	_	_	
8-24	821-831	vielleicht	ADV	vielleicht	_	_	
8-25	832-837	eines	ART	eine	_	_	
8-26	838-844	Knaben	NN	Knabe	_	_	
8-27	845-846	)	$(	)	_	_	
8-28	847-850	von	APPR	von	_	_	
8-29	851-854	der	ART	die	_	_	
8-30	855-861	nichts	PIS	nichts	_	_	
8-31	862-867	übrig	ADJD	übrig	_	_	
8-32	868-871	ist	VAFIN	sein	_	_	
8-33	872-873	.	$.	.	_	_	

#Text=Auf dem gegen\u00FCberstehenden Ende des Steines , dem Beschauer zur Rechten , sitzt jener m\u00E4nnlichen Figur entsprechend eine weibliche auf zierlichem Sessel .
9-1	874-877	Auf	APPR	auf	_	_	
9-2	878-881	dem	ART	die	_	_	
9-3	882-900	gegenüberstehenden	ADJA	gegenüberstehend	_	_	
9-4	901-905	Ende	NN	Ende	_	_	
9-5	906-909	des	ART	die	_	_	
9-6	910-917	Steines	NN	Stein	_	_	
9-7	918-919	,	$,	,	_	_	
9-8	920-923	dem	ART	die	_	_	
9-9	924-933	Beschauer	NN	Beschauer	_	_	
9-10	934-937	zur	APPRART	zu	_	_	
9-11	938-945	Rechten	NN	Recht[154]|Rechte[155]	_	_	
9-12	946-947	,	$,	,	_	_	
9-13	948-953	sitzt	VVFIN	sitzen	_	_	
9-14	954-959	jener	PDAT	jen	_	_	
9-15	960-970	männlichen	ADJA	männlich	_	_	
9-16	971-976	Figur	NN	Figur	_	_	
9-17	977-989	entsprechend	ADJD	entsprechend	_	_	
9-18	990-994	eine	ART	eine	_	_	
9-19	995-1004	weibliche	ADJA	weiblich	_	_	
9-20	1005-1008	auf	APPR	auf	_	_	
9-21	1009-1019	zierlichem	ADJA	zierlich	_	_	
9-22	1020-1026	Sessel	NN	Sessel	_	_	
9-23	1027-1028	.	$.	.	_	_	

#Text=Hinter ihr steht eine andre , die sich auf ihre Schultern st\u00FCtzt , vor ihr eine dritte ebenfalls weibliche Figur , die sich , mit der Linken den Arm jener vorigen ber\u00FChrend , von derselben zu entfernen , zugleicher Zeit aber sie einzuladen scheint .
10-1	1029-1035	Hinter	APPR	hinter	_	_	
10-2	1036-1039	ihr	PPER	ihr	_	_	
10-3	1040-1045	steht	VVFIN	stehen	_	_	
10-4	1046-1050	eine	ART	eine	_	_	
10-5	1051-1056	andre	VVFIN	<unknown>	_	_	
10-6	1057-1058	,	$,	,	_	_	
10-7	1059-1062	die	PRELS	die	_	_	
10-8	1063-1067	sich	PRF	sich	_	_	
10-9	1068-1071	auf	APPR	auf	_	_	
10-10	1072-1076	ihre	PPOSAT	ihr	_	_	
10-11	1077-1086	Schultern	NN	Schulter[178]|Schultern[179]	_	_	
10-12	1087-1093	stützt	VVFIN	stützen	_	_	
10-13	1094-1095	,	$,	,	_	_	
10-14	1096-1099	vor	APPR	vor	_	_	
10-15	1100-1103	ihr	PPER	ihr	_	_	
10-16	1104-1108	eine	ART	eine	_	_	
10-17	1109-1115	dritte	ADJA	dritt	_	_	
10-18	1116-1125	ebenfalls	ADV	ebenfalls	_	_	
10-19	1126-1135	weibliche	ADJA	weiblich	_	_	
10-20	1136-1141	Figur	NN	Figur	_	_	
10-21	1142-1143	,	$,	,	_	_	
10-22	1144-1147	die	PRELS	die	_	_	
10-23	1148-1152	sich	PRF	sich	_	_	
10-24	1153-1154	,	$,	,	_	_	
10-25	1155-1158	mit	APPR	mit	_	_	
10-26	1159-1162	der	ART	die	_	_	
10-27	1163-1169	Linken	NN	Linke	_	_	
10-28	1170-1173	den	ART	die	_	_	
10-29	1174-1177	Arm	NN	Arm	_	_	
10-30	1178-1183	jener	PDAT	jen	_	_	
10-31	1184-1191	vorigen	ADJA	vorig	_	_	
10-32	1192-1201	berührend	ADJD	berührend	_	_	
10-33	1202-1203	,	$,	,	_	_	
10-34	1204-1207	von	APPR	von	_	_	
10-35	1208-1217	derselben	PDAT	dieselb	_	_	
10-36	1218-1220	zu	PTKZU	zu	_	_	
10-37	1221-1230	entfernen	VVINF	entfernen	_	_	
10-38	1231-1232	,	$,	,	_	_	
10-39	1233-1243	zugleicher	ADJA	<unknown>	_	_	
10-40	1244-1248	Zeit	NN	Zeit	_	_	
10-41	1249-1253	aber	ADV	aber	_	_	
10-42	1254-1257	sie	PPER	sie	_	_	
10-43	1258-1268	einzuladen	VVIZU	einladen	_	_	
10-44	1269-1276	scheint	VVFIN	scheinen	_	_	
10-45	1277-1278	.	$.	.	_	_	

#Text=In der Mitte des Reliefs befinden sich 5 Figuren , rechts 2 Frauen , von denen die eine sich auf die Schultern der andern st\u00FCtzt , links 2 andre Frauen , in deren Mitte sich ein Mann befindet .
11-1	1279-1281	In	APPR	in	_	_	
11-2	1282-1285	der	ART	die	_	_	
11-3	1286-1291	Mitte	NN	Mitte	_	_	
11-4	1292-1295	des	ART	die	_	_	
11-5	1296-1303	Reliefs	NN	Relief	*	OBJ	
11-6	1304-1312	befinden	VVFIN	befinden	_	_	
11-7	1313-1317	sich	PRF	sich	_	_	
11-8	1318-1319	5	CARD	5	_	_	
11-9	1320-1327	Figuren	NN	Figur	_	_	
11-10	1328-1329	,	$,	,	_	_	
11-11	1330-1336	rechts	ADV	rechts	_	_	
11-12	1337-1338	2	CARD	2	_	_	
11-13	1339-1345	Frauen	NN	Frau	_	_	
11-14	1346-1347	,	$,	,	_	_	
11-15	1348-1351	von	APPR	von	_	_	
11-16	1352-1357	denen	PRELS	die	_	_	
11-17	1358-1361	die	PRELS	die	_	_	
11-18	1362-1366	eine	PIS	eine	_	_	
11-19	1367-1371	sich	PRF	sich	_	_	
11-20	1372-1375	auf	APPR	auf	_	_	
11-21	1376-1379	die	ART	die	_	_	
11-22	1380-1389	Schultern	NN	Schulter[235]|Schultern[236]	_	_	
11-23	1390-1393	der	ART	die	_	_	
11-24	1394-1400	andern	PIS	andere	_	_	
11-25	1401-1407	stützt	VVFIN	stützen	_	_	
11-26	1408-1409	,	$,	,	_	_	
11-27	1410-1415	links	ADV	links	_	_	
11-28	1416-1417	2	CARD	2	_	_	
11-29	1418-1423	andre	VVFIN	<unknown>	_	_	
11-30	1424-1430	Frauen	NN	Frau	_	_	
11-31	1431-1432	,	$,	,	_	_	
11-32	1433-1435	in	APPR	in	_	_	
11-33	1436-1441	deren	PRELAT	die	_	_	
11-34	1442-1447	Mitte	NN	Mitte	_	_	
11-35	1448-1452	sich	PRF	sich	_	_	
11-36	1453-1456	ein	ART	eine	_	_	
11-37	1457-1461	Mann	NN	Mann	_	_	
11-38	1462-1470	befindet	VVFIN	befinden	_	_	
11-39	1471-1472	.	$.	.	_	_	

#Text=Auf dem 2.ten St\u00FCck , das an seinem linken Ende abgebrochen ist , erscheint , dem Beschauer zur Rechten , eine Frauengestalt , stehend und wie alle Frauenfiguren dieses Frieses mit Doppeltunica angethan ; in der Lin-
12-1	1473-1476	Auf	APPR	auf	_	_	
12-2	1477-1480	dem	ART	die	_	_	
12-3	1481-1486	2.ten	ADJA	<unknown>	*[13]	OBJ[13]	
12-4	1487-1492	Stück	NN	Stück	*[13]	OBJ[13]	
12-5	1493-1494	,	$,	,	_	_	
12-6	1495-1498	das	PRELS	die	_	_	
12-7	1499-1501	an	APPR	an	_	_	
12-8	1502-1508	seinem	PPOSAT	sein	_	_	
12-9	1509-1515	linken	ADJA	links	_	_	
12-10	1516-1520	Ende	NN	Ende	_	_	
12-11	1521-1532	abgebrochen	VVPP	abbrechen	_	_	
12-12	1533-1536	ist	VAFIN	sein	_	_	
12-13	1537-1538	,	$,	,	_	_	
12-14	1539-1548	erscheint	VVFIN	erscheinen	_	_	
12-15	1549-1550	,	$,	,	_	_	
12-16	1551-1554	dem	ART	die	_	_	
12-17	1555-1564	Beschauer	NN	Beschauer	_	_	
12-18	1565-1568	zur	APPRART	zu	_	_	
12-19	1569-1576	Rechten	NN	Recht[272]|Rechte[273]	_	_	
12-20	1577-1578	,	$,	,	_	_	
12-21	1579-1583	eine	ART	eine	_	_	
12-22	1584-1597	Frauengestalt	NN	Frauengestalt	_	_	
12-23	1598-1599	,	$,	,	_	_	
12-24	1600-1607	stehend	ADJD	stehend	_	_	
12-25	1608-1611	und	KON	und	_	_	
12-26	1612-1615	wie	KOUS	wie	_	_	
12-27	1616-1620	alle	PIAT	alle	_	_	
12-28	1621-1634	Frauenfiguren	NN	Frauenfigur	_	_	
12-29	1635-1641	dieses	PDAT	dies	_	_	
12-30	1642-1649	Frieses	NN	Fries	_	_	
12-31	1650-1653	mit	APPR	mit	_	_	
12-32	1654-1666	Doppeltunica	NE	<unknown>	_	_	
12-33	1667-1675	angethan	NE	<unknown>	_	_	
12-34	1676-1677	;	$.	\;	_	_	
12-35	1678-1680	in	APPR	in	_	_	
12-36	1681-1684	der	ART	die	_	_	
12-37	1685-1689	Lin-	TRUNC	<unknown>	_	_	
